"zone","state","lga","sector","ea","pid","c1q2","c1q3","c1q4a","c1q4b","c1q4c","c1q5","c1q6"
6,28,2815,2,1164,2,1,32,8,,,32,42
6,28,2815,2,1164,4,1,40,11,,"Driving",40,34
6,28,2815,2,1164,6,2,82,8,,,68,0
6,28,2816,1,2302,4,1,50,11,,"Mechanic",20,16
6,28,2816,1,2302,7,2,41,2,,,25,16
6,28,2816,1,2302,3,1,63,6,,,38,16
6,28,2816,1,2302,6,1,82,3,,,27,61
6,28,2816,1,2302,2,1,82,3,,,50,61
6,28,2816,1,2302,1,1,55,1,,,21,41
6,28,2816,1,2302,5,1,52,3,,,20,26
6,28,2816,1,2302,8,2,40,8,,,30,0
6,28,2816,1,2302,9,2,32,8,,,9,0
6,28,2816,2,3944,3,1,42,6,,,30,26
6,28,2816,2,3944,5,2,53,8,,,15,26
6,28,2816,2,3944,7,1,35,6,,,5,26
6,28,2816,2,3944,6,1,45,8,,,22,16
6,28,2816,2,3944,1,1,60,1,,,60,16
6,28,2816,2,3944,2,1,38,6,,,10,26
6,28,2816,2,3944,8,2,55,8,,,15,31
6,28,2816,2,3944,4,1,35,6,,,18,16
6,29,2902,1,1028,5,2,23,8,,,10,26
6,29,2902,1,1028,6,2,35,8,,,22,23
6,29,2902,1,1028,3,1,36,6,,,35,26
6,29,2902,1,1028,4,2,80,8,,,15,0
6,29,2902,1,1028,2,1,85,11,,"driving",15,0
6,29,2905,1,384,5,1,25,8,,,6,26
6,29,2905,1,384,2,1,58,11,,"Eletrician",37,16
6,29,2905,1,384,3,1,20,11,,"Student",6,26
6,29,2905,1,384,4,2,60,8,,,15,16
6,29,2905,1,384,6,1,61,6,,,61,16
6,29,2905,1,384,1,1,72,1,,,39,16
6,29,2905,1,1096,4,2,52,11,,"Farmer",18,0
6,29,2905,1,1096,3,1,65,11,,"Harbalist",52,16
6,29,2905,1,1096,5,1,28,11,,"Artist",7,26
6,29,2905,1,1096,2,2,89,8,,,75,0
6,29,2905,1,1096,1,1,96,1,,,96,0
6,29,2905,1,1096,6,1,18,11,,"Student",18,26
6,29,2909,2,220,7,1,68,11,,"Student",22,26
6,29,2909,2,220,3,1,69,1,,,68,16
6,29,2909,2,220,2,1,80,11,,"farmer",80,0
6,29,2909,2,220,6,2,45,7,,,45,41
6,29,2909,2,220,1,1,68,11,,"Compound Head",58,16
6,29,2909,2,220,5,1,31,5,,,15,34
6,29,2909,2,220,4,1,80,3,,,80,16
6,29,2910,1,350,2,1,74,1,,,33,33
6,29,2910,1,350,1,1,79,1,,,29,16
6,29,2910,1,350,4,1,73,1,,,35,33
6,29,2910,1,350,6,2,68,8,,,38,16
6,29,2910,1,350,5,1,68,8,,,40,16
6,29,2911,1,746,1,1,73,1,,,31,16
6,29,2911,1,746,4,2,43,8,,,12,16
6,29,2911,1,746,3,2,52,8,,,31,0
6,29,2911,1,746,5,1,18,11,,"Student",16,26
6,29,2911,1,746,2,1,51,3,,,16,26
6,29,2911,2,1870,4,2,30,2,,,12,15
6,29,2911,2,1870,2,1,80,1,,,16,0
6,29,2911,2,1870,3,1,45,11,,"Comm. member",40,34
6,29,2911,2,1870,5,1,88,11,,"Comm. member",18,0
6,29,2911,2,1870,1,1,93,1,,,16,0
6,29,2914,1,214,3,1,65,3,,,30,26
6,29,2914,1,214,2,2,62,2,,,35,34
6,29,2914,1,214,5,2,55,8,,,55,0
6,29,2914,1,214,1,1,66,1,,,66,42
6,29,2914,1,214,4,2,86,8,,,86,0
6,29,2914,1,214,6,1,48,11,,"Farmer",40,34
6,29,2918,1,952,5,1,70,11,,"Rtd Principal",34,26
6,29,2918,1,952,4,1,65,1,,,24,42
6,29,2918,1,952,2,1,69,1,,,33,31
6,29,2918,1,952,3,2,55,5,2,,31,34
6,29,2918,1,952,6,2,39,8,,,15,26
6,29,2920,1,506,5,2,56,4,,,0,34
6,29,2920,1,506,4,2,32,8,,,12,26
6,29,2920,1,506,3,2,30,8,,,3,26
6,29,2920,1,506,1,1,71,1,,,41,0
6,29,2920,1,506,2,2,65,8,,,31,34
6,29,2920,2,1628,5,1,28,11,,"Student",28,34
6,29,2920,2,1628,6,1,71,11,,"Comm member",71,0
6,29,2920,2,1628,3,1,70,11,,"Comm member",70,16
6,29,2920,2,1628,2,1,51,1,,,51,26
6,29,2920,2,1628,4,2,69,8,,,50,0
6,29,2923,1,396,3,1,48,11,,"Tàiloring/ Farming",32,26
6,29,2923,1,396,1,1,65,1,,,45,16
6,29,2923,1,396,4,2,59,8,,,50,23
6,29,2923,1,396,5,2,31,8,,,15,41
6,29,2923,1,396,2,1,52,11,,"Farming",23,41
6,29,2923,2,1126,1,1,70,1,,,70,23
6,29,2923,2,1126,4,2,65,8,,,47,0
6,29,2923,2,1126,3,1,70,11,,"Farmer",70,0
6,29,2923,2,1126,2,2,57,2,,,37,0
6,29,2923,2,1126,5,1,54,11,,"Councillor",54,43
6,29,2927,1,1124,1,1,95,1,,,95,0
6,29,2927,1,1124,5,1,30,8,,,30,41
6,29,2927,1,1124,2,2,70,9,,,70,0
6,29,2927,1,1124,3,1,55,8,,,50,33
6,29,2927,1,1124,4,2,42,8,,,15,16
6,29,2930,1,530,4,1,24,11,,"Engineer",24,26
6,29,2930,1,530,5,2,46,8,,,10,16
6,29,2930,1,530,2,1,50,8,,,50,16
6,29,2930,1,530,3,2,59,8,,,40,0
6,29,2930,1,530,1,1,76,1,,,40,27
6,29,2930,1,1300,6,2,27,11,,"House wife",15,26
6,29,2930,1,1300,2,1,59,8,,,22,16
6,29,2930,1,1300,3,1,57,8,,,20,16
6,29,2930,1,1300,4,1,36,5,,,15,42
6,29,2930,1,1300,1,1,67,1,,,30,16
6,29,2930,1,1300,5,2,43,8,,,20,16
6,29,2930,1,1418,3,1,60,8,,,8,23
6,29,2930,1,1418,5,1,67,1,,,22,26
6,29,2930,1,1418,6,1,23,11,,"Student",23,41
6,29,2930,1,1418,1,1,55,1,,,55,34
6,29,2930,1,1418,4,2,27,11,,"Housewife",27,16
6,29,2930,1,1418,2,2,70,8,,,20,0
6,30,3002,1,1264,4,2,57,8,,,30,0
6,30,3002,1,1264,1,1,70,1,,,15,16
6,30,3002,1,1264,5,1,32,11,,"STUDENTS",10,41
6,30,3002,1,1264,3,1,58,8,,,22,26
6,30,3002,1,1264,2,1,65,3,,,25,16
6,30,3002,1,1310,5,1,67,8,,,20,28
6,30,3002,1,1310,1,1,68,9,,,60,16
6,30,3002,1,1310,4,1,27,11,,"STUDENT",20,42
6,30,3002,1,1310,3,1,57,8,,,50,16
6,30,3002,1,1310,2,2,62,8,,,40,16
6,30,3004,2,216,5,1,57,6,,,20,16
6,30,3004,2,216,2,2,55,8,,,31,0
6,30,3004,2,216,3,1,70,3,,,25,0
6,30,3004,2,216,4,1,42,3,,,5,34
6,30,3004,2,216,1,1,66,8,,,33,0
6,30,3005,1,2870,5,1,65,11,,"ex-officio",30,16
6,30,3005,1,2870,4,2,60,8,,,15,0
6,30,3005,1,2870,3,1,65,11,,"treasurer",15,26
6,30,3005,1,2870,1,1,70,11,,"community chairman",5,42
6,30,3005,1,2870,2,1,82,11,,"ex-officio",22,42
6,30,3005,1,2942,1,1,52,1,11,"community chairman",16,34
6,30,3005,1,2942,3,2,56,11,,"civil servant",18,41
6,30,3005,1,2942,4,1,71,11,,"retiree",10,27
6,30,3005,1,2942,2,1,80,9,,,25,0
6,30,3005,1,2942,5,1,74,8,,,16,41
6,30,3007,1,1624,1,1,80,1,,,60,0
6,30,3007,1,1624,2,2,35,2,,,6,0
6,30,3007,1,1624,4,1,61,3,,,57,26
6,30,3007,1,1624,3,1,72,11,,"pensioners' welfare coordinator",30,26
6,30,3007,1,1624,5,1,55,8,,,45,16
6,30,3009,1,764,1,1,86,1,,,60,28
6,30,3009,1,764,2,1,85,8,,,50,26
6,30,3009,1,764,4,1,90,8,,,32,0
6,30,3009,1,764,3,1,80,8,,,40,16
6,30,3009,1,764,5,2,70,8,,,20,34
6,30,3009,1,1642,3,1,78,11,,"zonal chairman",30,26
6,30,3009,1,1642,2,1,80,9,,,25,42
6,30,3009,1,1642,4,1,77,11,,"zonal chairman",25,26
6,30,3009,1,1642,1,1,83,11,,"oyapidan community chairman",30,22
6,30,3009,1,1642,5,1,70,8,,,32,0
6,30,3010,1,1762,3,1,52,9,,,52,16
6,30,3010,1,1762,1,1,67,1,,,67,16
6,30,3010,1,1762,2,1,70,3,,,70,16
6,30,3010,1,1762,5,1,62,3,,,62,16
6,30,3010,1,1762,4,1,55,3,,,55,41
6,30,3012,2,334,4,1,80,3,,,26,0
6,30,3012,2,334,3,1,75,3,,,26,0
6,30,3012,2,334,1,1,52,1,,,26,23
6,30,3012,2,334,2,1,49,3,,,26,23
6,30,3012,2,334,5,1,65,3,,,26,0
6,30,3014,2,120,4,2,57,7,,,7,34
6,30,3014,2,120,2,1,78,3,,,27,16
6,30,3014,2,120,5,2,36,5,,,1,41
6,30,3014,2,120,3,1,40,9,,,8,26
6,30,3014,2,120,1,1,78,1,,,50,0
6,30,3015,2,1688,2,2,53,8,,,31,0
6,30,3015,2,1688,5,1,48,3,,,20,0
6,30,3015,2,1688,1,1,83,9,,,30,16
6,30,3015,2,1688,4,1,43,3,,,20,0
6,30,3015,2,1688,3,2,50,8,,,25,0
6,30,3016,1,390,4,1,34,3,,,34,26
6,30,3016,1,390,1,1,67,3,,,67,16
6,30,3016,1,390,5,1,58,8,,,57,0
6,30,3016,1,390,2,1,75,8,,,75,0
6,30,3016,1,390,3,2,65,2,,,35,0
6,30,3018,2,914,2,1,65,3,,,62,0
6,30,3018,2,914,1,1,85,1,,,80,0
6,30,3018,2,914,3,1,57,3,,,1,0
6,30,3018,2,914,5,1,60,3,,,3,0
6,30,3018,2,914,4,1,61,3,,,20,16
6,30,3020,1,322,3,1,56,11,,"treasurer",8,43
6,30,3020,1,322,4,1,73,11,,"security chairman",20,43
6,30,3020,1,322,5,1,61,11,,"electricity chairman",13,42
6,30,3020,1,322,1,1,62,11,,"chairman",10,42
6,30,3020,1,322,2,1,58,11,,"secretary",15,41
6,30,3023,2,622,5,1,62,3,,,62,0
6,30,3023,2,622,4,2,72,11,,"IYALOJA IWO ATE",60,16
6,30,3023,2,622,1,1,47,3,,,46,26
6,30,3023,2,622,2,1,56,9,,,56,16
6,30,3023,2,622,3,1,72,8,,,72,15
6,30,3024,1,1406,1,1,60,11,,"general chairman",17,26
6,30,3024,1,1406,5,1,55,11,,"financial secretary",15,34
6,30,3024,1,1406,2,1,56,11,,"vice chairman",18,26
6,30,3024,1,1406,4,1,64,11,,"treasurer",19,41
6,30,3024,1,1406,3,1,60,11,,"secretary",12,34
6,30,3024,1,1924,3,2,55,5,,,20,42
6,30,3024,1,1924,5,1,61,8,,,15,26
6,30,3024,1,1924,2,1,76,3,,,35,28
6,30,3024,1,1924,4,1,82,3,,,32,16
6,30,3024,1,1924,1,1,65,1,,,40,32
6,30,3025,1,2052,5,1,64,3,,,63,16
6,30,3025,1,2052,4,1,63,3,,,62,16
6,30,3025,1,2052,3,1,62,3,,,60,32
6,30,3025,1,2052,2,1,75,3,,,35,41
6,30,3025,1,2052,1,1,60,1,,,58,41
6,30,3030,1,946,1,1,66,3,,,66,16
6,30,3030,1,946,5,1,69,8,,,69,26
6,30,3030,1,946,3,1,43,8,,,43,31
6,30,3030,1,946,2,2,68,8,,,46,0
6,30,3030,1,946,4,1,72,3,1,,70,0
6,30,3032,2,520,2,1,46,8,,,16,0
6,30,3032,2,520,1,1,53,8,,,9,0
6,30,3032,2,520,5,1,45,3,,,10,0
6,30,3032,2,520,3,2,35,2,,,11,16
6,30,3032,2,520,4,1,49,3,,,12,0
6,30,3032,1,1088,4,2,52,2,,,12,0
6,30,3032,1,1088,5,2,48,8,,,7,0
6,30,3032,1,1088,3,1,63,8,,,12,13
6,30,3032,1,1088,1,1,62,3,,,7,0
6,30,3032,1,1088,2,1,37,3,,,4,41
6,30,3033,2,554,1,1,28,3,,,28,0
6,30,3033,2,554,3,1,30,8,,,30,0
6,30,3033,2,554,2,2,50,8,,,31,0
6,30,3033,2,554,5,1,47,3,,,25,0
6,30,3033,2,554,4,2,64,8,,,30,0
1,31,3101,2,604,6,1,38,3,,,38,34
1,31,3101,2,604,1,1,82,1,,,72,28
1,31,3101,2,604,5,2,40,8,,,40,23
1,31,3101,2,604,4,1,40,9,,,2,42
1,31,3101,2,604,2,2,56,2,,,45,27
1,31,3103,2,874,4,1,38,11,,"LEADER VIGILANTE GROUP",38,26
1,31,3103,2,874,3,1,60,3,,,60,28
1,31,3103,2,874,1,1,55,1,,,55,26
1,31,3103,2,874,5,2,20,8,,,20,16
1,31,3103,2,874,2,2,43,2,,,43,16
1,31,3105,1,2914,4,2,65,8,,,35,14
1,31,3105,1,2914,3,1,87,3,,,65,28
1,31,3105,1,2914,5,1,45,11,,"POLITICIAN",25,41
1,31,3105,1,2914,1,1,72,1,,,52,27
1,31,3105,1,2914,2,2,65,2,,,45,0
1,31,3107,1,724,5,2,29,3,,,29,0
1,31,3107,1,724,2,2,30,2,,,30,0
1,31,3107,1,724,4,2,28,8,,,28,31
1,31,3107,1,724,1,1,49,1,,,49,15
1,31,3107,1,724,3,1,51,4,,,51,42
1,31,3107,2,1092,4,2,42,8,,,42,34
1,31,3107,2,1092,3,1,67,3,,,67,0
1,31,3107,2,1092,5,1,30,11,,"YOUTH LEADER",30,34
1,31,3107,2,1092,1,1,50,1,,,50,27
1,31,3107,2,1092,2,2,38,2,,,38,0
1,31,3109,2,1026,3,1,30,5,,,30,34
1,31,3109,2,1026,2,2,40,2,,,40,0
1,31,3109,2,1026,4,2,50,11,,"WOMAN LEADER",50,26
1,31,3109,2,1026,5,1,48,8,,,48,0
1,31,3109,2,1026,1,1,65,1,,,65,0
1,31,3111,2,2966,3,1,56,9,,,1,34
1,31,3111,2,2966,1,1,65,1,,,53,0
1,31,3111,2,2966,2,2,53,2,,,53,0
1,31,3111,2,2966,5,1,43,3,,,43,16
1,31,3111,2,2966,4,1,48,8,,,48,34
1,31,3112,2,350,2,2,28,3,,,28,15
1,31,3112,2,350,3,1,45,11,,"POLITICIAN",45,41
1,31,3112,2,350,5,1,40,8,,,40,16
1,31,3112,2,350,4,2,30,11,,"WOMAN LEADER",30,23
1,31,3112,2,350,1,1,75,1,,,75,0
1,31,3113,2,332,4,2,48,8,,,42,0
1,31,3113,2,332,5,1,27,3,,,27,42
1,31,3113,2,332,2,2,75,2,,,75,0
1,31,3113,2,332,3,1,54,3,,,54,0
1,31,3113,2,332,1,1,92,1,,,92,28
1,31,3115,2,680,4,1,52,9,,,2,34
1,31,3115,2,680,5,1,48,5,,,48,34
1,31,3115,2,680,2,2,40,2,,,40,16
1,31,3115,2,680,3,2,25,8,,,25,16
1,31,3115,2,680,1,1,45,1,,,45,41
1,31,3116,2,1344,1,1,52,1,,,52,23
1,31,3116,2,1344,4,2,43,8,,,20,22
1,31,3116,2,1344,3,1,41,3,,,15,13
1,31,3116,2,1344,2,2,45,2,,,45,16
1,31,3116,2,1344,5,1,30,11,,"YOUTH LEADER",25,16
5,32,3201,2,2034,2,2,30,2,,,30,26
5,32,3201,2,2034,3,1,32,11,,"Youth Leader",32,26
5,32,3201,2,2034,1,1,47,1,,,47,26
5,32,3201,2,2034,4,1,54,11,,"CDC Chairman",54,26
5,32,3201,2,2034,5,2,45,11,,"Women Leader",45,26
5,32,3202,2,84,5,2,50,11,,"Women Leader",45,26
5,32,3202,2,84,1,1,52,1,,,42,42
5,32,3202,2,84,2,1,67,11,,"Community Chief",62,26
5,32,3202,2,84,3,1,89,11,,"Landlord",82,16
5,32,3202,2,84,4,1,39,8,,,39,26
5,32,3203,2,2644,1,1,60,1,,,56,26
5,32,3203,2,2644,3,2,52,11,,"Women Leader",15,34
5,32,3203,2,2644,5,1,56,5,,,45,34
5,32,3203,2,2644,4,1,73,9,,,65,34
5,32,3203,2,2644,2,1,40,11,,"CDC Chairman",30,26
5,32,3204,1,346,1,1,72,1,,,60,43
5,32,3204,1,346,5,1,40,11,,"Youth Leader",30,26
5,32,3204,1,346,3,1,64,11,,"Secretary",64,42
5,32,3204,1,346,4,1,56,11,,"Compound Chief",50,42
5,32,3204,1,346,2,2,61,2,,,40,42
5,32,3206,2,276,4,1,73,11,,"Secretary Council of Chiefs",42,42
5,32,3206,2,276,1,1,82,1,,,66,42
5,32,3206,2,276,5,1,35,11,,"Youth Leader",30,26
5,32,3206,2,276,2,2,71,2,,,31,25
5,32,3206,2,276,3,1,78,11,,"Compound Chief",45,42
5,32,3207,2,1464,2,2,39,2,,,10,16
5,32,3207,2,1464,3,1,38,11,,"Unit Village Youth Leader",15,26
5,32,3207,2,1464,4,2,50,11,,"Deputy Women Leader",40,16
5,32,3207,2,1464,1,1,55,1,,,55,26
5,32,3207,2,1464,5,1,35,11,,"Prekule House Youth Leader",8,42
5,32,3208,2,2244,4,2,64,7,,,61,26
5,32,3208,2,2244,5,1,32,11,,"Youth Leader",30,26
5,32,3208,2,2244,3,2,53,2,,,53,23
5,32,3208,2,2244,1,1,65,1,,,60,42
5,32,3208,2,2244,2,1,72,9,,,71,42
5,32,3209,1,1208,5,1,28,11,,"Youth leader",26,42
5,32,3209,1,1208,1,1,80,1,,,78,26
5,32,3209,1,1208,2,2,41,2,,,39,26
5,32,3209,1,1208,4,1,60,11,,"Town secretary",58,42
5,32,3209,1,1208,3,1,56,8,,,53,42
5,32,3210,2,1692,5,1,80,3,,,78,16
5,32,3210,2,1692,1,1,67,1,,,65,16
5,32,3210,2,1692,4,1,69,3,,,67,16
5,32,3210,2,1692,2,2,39,2,,,23,26
5,32,3210,2,1692,3,2,35,2,,,20,26
5,32,3212,2,314,3,1,56,4,,,54,42
5,32,3212,2,314,4,1,41,8,,,38,42
5,32,3212,2,314,1,1,70,1,,,68,42
5,32,3212,2,314,2,1,55,11,,"community secretary",50,26
5,32,3212,2,314,5,1,53,11,,"youth leader",50,26
5,32,3213,2,128,1,1,80,1,,,78,42
5,32,3213,2,128,5,1,51,11,,"palace secretary",48,42
5,32,3213,2,128,4,1,48,11,,"C D C Chairman.",40,42
5,32,3213,2,128,3,1,60,11,,"Council of chiefs chiarman",58,42
5,32,3213,2,128,2,1,54,11,,"Community secretary.",52,31
5,32,3215,1,1896,5,1,62,11,,"Retired NNPC Staff",7,42
5,32,3215,1,1896,1,1,50,1,,,17,43
5,32,3215,1,1896,4,1,52,8,,,10,42
5,32,3215,1,1896,3,1,45,8,,,12,42
5,32,3215,1,1896,2,2,39,2,,,15,42
5,32,3215,1,2978,3,1,45,11,,"secretary to chief council",40,41
5,32,3215,1,2978,4,1,36,8,,,32,26
5,32,3215,1,2978,2,2,40,2,,,37,42
5,32,3215,1,2978,1,1,50,1,,,45,26
5,32,3215,1,2978,5,1,37,8,,,33,42
5,32,3215,1,4712,1,1,48,3,,,31,42
5,32,3215,1,4712,4,2,38,11,,"Women Leader",30,42
5,32,3215,1,4712,3,1,36,11,,"Youth Leader",21,42
5,32,3215,1,4712,2,1,32,11,,"Public Relation Offier",30,42
5,32,3215,1,4712,5,1,27,11,,"Ex.Youth Leader",22,42
5,32,3216,2,1184,4,2,58,11,,"Women Leader",10,26
5,32,3216,2,1184,5,1,64,9,,,10,26
5,32,3216,2,1184,1,1,73,1,,,40,26
5,32,3216,2,1184,3,1,38,11,,"Youth Leader",30,26
5,32,3216,2,1184,2,2,62,2,,,30,26
5,32,3218,2,296,1,1,75,1,,,72,26
5,32,3218,2,296,3,1,62,11,,"RETIRED",60,26
5,32,3218,2,296,5,1,42,11,,"YOUTH LEADER.",38,26
5,32,3218,2,296,2,1,55,11,,"C.D.C.",50,41
5,32,3218,2,296,4,1,65,8,,,55,42
5,32,3221,2,132,1,1,56,1,,,54,32
5,32,3221,2,132,3,1,64,11,,"SECRETARY",60,42
5,32,3221,2,132,2,2,47,2,,,30,26
5,32,3221,2,132,5,1,35,11,,"YOUTH LEADER",33,26
5,32,3221,2,132,4,1,63,8,,,58,42
5,32,3222,1,1624,1,1,83,1,2,,52,34
5,32,3222,1,1624,6,1,37,11,,"Youth Leader/Teacher",20,42
5,32,3222,1,1624,2,2,70,2,,,52,26
5,32,3222,1,1624,3,1,72,5,,,50,26
5,32,3222,1,1624,4,1,70,8,,,48,42
5,32,3222,1,2780,7,1,82,8,,,40,43
5,32,3222,1,2780,6,2,80,2,,,50,28
5,32,3222,1,2780,9,1,58,8,,,45,42
5,32,3222,1,2780,8,1,35,11,,"youth leader.",30,42
5,32,3222,1,2780,5,1,90,1,,,60,42
5,32,3223,2,390,4,1,45,11,,"senior civil cervant",43,42
5,32,3223,2,390,3,1,50,11,,"School Principal",48,43
5,32,3223,2,390,2,2,30,2,,,28,16
5,32,3223,2,390,1,1,65,1,,,63,16
5,32,3223,2,390,5,1,40,7,,,38,42
5,32,3223,2,578,1,1,35,1,,,30,16
5,32,3223,2,578,2,2,25,2,,,15,16
5,32,3223,2,578,3,1,50,11,,"TOWN CRIER",40,16
5,32,3223,2,578,4,1,25,8,,,20,26
5,32,3223,2,578,5,1,34,11,,"YOUTH LEADER",30,41
3,33,3304,2,418,3,1,40,3,,,40,51
3,33,3304,2,418,2,1,57,8,,,57,51
3,33,3304,2,418,1,1,53,1,,,53,51
3,33,3304,2,418,5,2,52,8,,,30,51
3,33,3304,2,418,4,1,48,5,,,48,51
3,33,3307,2,688,5,1,55,8,,,55,51
3,33,3307,2,688,3,1,35,3,,,35,16
3,33,3307,2,688,2,1,45,3,,,45,26
3,33,3307,2,688,4,1,60,9,,,60,51
3,33,3307,2,688,1,1,85,1,,,85,51
3,33,3310,2,476,5,1,70,8,,,70,51
3,33,3310,2,476,2,1,70,9,,,70,51
3,33,3310,2,476,1,1,50,1,,,50,51
3,33,3310,2,476,4,1,45,8,,,45,51
3,33,3310,2,476,3,1,60,8,,,60,51
3,33,3310,2,476,6,1,35,3,,,35,16
3,33,3311,1,702,2,1,65,9,,,63,51
3,33,3311,1,702,4,1,66,8,,,66,51
3,33,3311,1,702,3,1,44,3,,,44,26
3,33,3311,1,702,6,1,42,8,,,42,16
3,33,3311,1,702,1,1,45,1,,,45,16
3,33,3311,1,702,5,1,50,7,,,50,41
3,33,3311,1,702,7,2,50,8,,,50,51
3,33,3313,2,930,3,1,50,9,,,50,51
3,33,3313,2,930,1,1,95,1,,,50,51
3,33,3313,2,930,2,1,75,3,,,75,51
3,33,3313,2,930,4,1,45,3,,,45,26
3,33,3313,2,930,5,1,35,8,,,35,26
3,33,3318,2,30,3,1,63,8,,,50,51
3,33,3318,2,30,4,1,35,9,,,35,16
3,33,3318,2,30,1,1,83,1,,,60,51
3,33,3318,2,30,2,1,54,3,,,54,51
3,33,3318,2,30,5,1,63,8,,,63,51
3,33,3321,1,1182,3,1,25,5,,,25,26
3,33,3321,1,1182,2,1,37,3,,,37,34
3,33,3321,1,1182,1,1,55,1,,,55,42
3,33,3321,1,1182,4,2,45,7,,,10,41
3,33,3321,1,1182,5,1,65,9,,,60,51
3,33,3323,2,92,5,1,50,8,,,50,51
3,33,3323,2,92,6,2,63,11,,"Traditional Birth Attendant",45,51
3,33,3323,2,92,3,1,61,9,,,61,34
3,33,3323,2,92,1,1,30,1,,,15,42
3,33,3323,2,92,7,1,29,3,,,29,26
3,33,3323,2,92,2,1,61,3,,,61,51
3,33,3323,2,92,4,1,45,4,,,45,34
2,34,3401,2,526,5,1,45,3,,,35,0
2,34,3401,2,526,2,2,59,2,,,40,0
2,34,3401,2,526,1,1,62,1,,,50,0
2,34,3401,2,526,3,1,55,9,,,55,0
2,34,3401,2,526,4,1,25,11,,"SECRETERY TO THE HEADMAN",25,26
2,34,3403,2,198,3,1,80,9,,,80,42
2,34,3403,2,198,4,1,40,11,,"YOUTH LEADER",40,41
2,34,3403,2,198,1,1,80,1,,,80,0
2,34,3403,2,198,5,2,43,11,,"WOMEN LEADER",43,0
2,34,3403,2,198,2,1,45,11,,"SECRETARY TO MAI ANGWAN",45,26
2,34,3405,2,456,5,2,40,2,,,20,0
2,34,3405,2,456,4,1,35,9,,,35,26
2,34,3405,2,456,3,1,37,3,,,37,16
2,34,3405,2,456,1,1,62,1,,,62,0
2,34,3405,2,456,2,1,37,3,,,37,16
2,34,3405,2,1706,5,1,35,3,,,35,26
2,34,3405,2,1706,4,1,50,5,,,50,34
2,34,3405,2,1706,1,1,70,1,,,70,0
2,34,3405,2,1706,2,1,40,3,,,40,0
2,34,3405,2,1706,3,1,72,9,,,72,0
2,34,3408,2,870,4,1,67,9,,,67,34
2,34,3408,2,870,1,1,41,1,,,41,41
2,34,3408,2,870,5,2,24,2,,,8,26
2,34,3408,2,870,2,1,48,3,,,48,41
2,34,3408,2,870,3,1,48,7,,,48,41
2,34,3410,2,42,5,2,42,11,,"WOMEN LEADER",42,16
2,34,3410,2,42,1,1,21,1,,,21,26
2,34,3410,2,42,3,1,60,9,,,60,51
2,34,3410,2,42,4,1,40,5,,,40,41
2,34,3410,2,42,2,1,35,11,,"YOUTH LEADER",35,42
2,34,3412,2,156,3,1,48,3,,,40,16
2,34,3412,2,156,2,1,42,1,,,42,26
2,34,3412,2,156,4,1,38,2,,,20,0
2,34,3412,2,156,6,1,36,11,,"YOUTH LEADER",30,16
2,34,3412,2,156,5,1,37,9,,,37,16
2,34,3413,2,262,3,1,40,11,,"YOUTH LEADER",40,0
2,34,3413,2,262,5,1,39,9,,,2,41
2,34,3413,2,262,2,1,37,3,,,37,0
2,34,3413,2,262,1,1,40,1,,,40,0
2,34,3413,2,262,4,2,38,2,,,20,0
2,34,3415,2,268,4,1,52,9,,,1,42
2,34,3415,2,268,3,1,56,11,,"Vigilante g",29,16
2,34,3415,2,268,1,1,57,1,,,18,0
2,34,3415,2,268,2,2,32,2,,,18,0
2,34,3415,2,268,5,1,27,11,,"MEMBER OF THE COMMUNITY",25,26
2,35,3501,1,702,2,1,45,11,,"Farming",45,51
2,35,3501,1,702,6,1,80,11,,"Fishing",60,0
2,35,3501,1,702,1,1,65,1,,,65,51
2,35,3501,1,702,4,2,35,8,,,35,0
2,35,3501,1,702,5,1,75,9,,,40,51
2,35,3501,1,702,3,2,37,8,,,37,0
2,35,3501,2,1228,2,2,50,8,,,50,0
2,35,3501,2,1228,4,1,45,11,,"Farming",40,16
2,35,3501,2,1228,3,1,50,5,,,45,51
2,35,3501,2,1228,1,1,55,1,,,50,0
2,35,3501,2,1228,8,2,45,8,,,40,16
2,35,3501,2,1228,6,1,47,11,,"Farming",45,26
2,35,3501,2,1228,5,1,42,8,,,40,26
2,35,3501,2,1228,7,1,50,11,,"Farming",45,26
2,35,3503,1,54,1,1,68,1,,,50,16
2,35,3503,1,54,4,2,49,11,,"Kept Home",48,0
2,35,3503,1,54,3,1,65,11,,"Farming",50,51
2,35,3503,1,54,2,1,55,11,,"Farming",5,0
2,35,3503,1,54,5,1,75,8,,,45,0
2,35,3503,1,54,6,2,58,11,,"Kept  Home",40,0
2,35,3503,1,54,7,1,60,8,,,40,0
2,35,3506,2,1040,6,1,54,8,,,40,0
2,35,3506,2,1040,4,1,65,9,,,50,51
2,35,3506,2,1040,2,2,47,2,,,40,0
2,35,3506,2,1040,3,1,53,11,,"Assistant headman",30,0
2,35,3506,2,1040,1,1,75,1,,,70,0
2,35,3506,2,1040,7,1,52,11,,"Farming",40,0
2,35,3506,2,1040,5,2,37,11,,"Kept home",20,0
2,35,3509,2,1310,3,2,37,11,,"Kept Home",25,0
2,35,3509,2,1310,5,1,60,11,,"Headman Assistant",50,0
2,35,3509,2,1310,1,1,95,1,,,80,51
2,35,3509,2,1310,6,2,48,5,,,40,34
2,35,3509,2,1310,4,1,48,11,,"Farming",30,26
2,35,3509,2,1310,2,1,47,8,,,40,34
